4	圈	1	收管、關住。
	圈	1	把四周包圍、環繞起來。
	圈	1	畫圈作記號。
	圈	1	外圓中空的東西或形狀。
	圈	1	飼養獸畜的地方。
	圈	2	普通名詞。圓形的符號，人類用來表示肯定。
	圈	2	普通名詞。物體維持本身的軸心，做出的連續改變方向的運動。
	圈	2	普通名詞。同一緯度的點所連結起來的頭尾相連的假想線。
	圈	3	專有名詞。姓。
	圈	3	計算事件從開始到結束的過程的單位。
	圈	3	普通名詞。接尾詞。飼養牲畜的地方，通常以柵欄圍起來。
	圈	3	畫圈做記號。
	圈	3	計算麻將局數的單位，四位參與者都輪流當過莊家即稱為一圈。
	圈	3	計算圈狀物的單位。
	圈	3	普通名詞。一個由人際關係、社會活動、職業或勢力所限定的抽象範圍。常用接尾詞。
	圈	3	普通名詞。物體繞著軸心，做出的圓周運動。
	圈	3	藉由限定範圍將特定對象隔離在內。
	圈	3	普通名詞。以經濟活動所定義的地理區域。常用接尾詞。
	圈	3	普通名詞。麻將局數的單位，四位參與者都輪流當過莊家即稱為一圈。
	圈	3	普通名詞。由起點沿著大致為圓形的路徑回到原點而圍成的形狀。
	圈	3	普通名詞。接尾詞。圈狀物品。
	圈	3	計算物體維持本身的軸心，做出的連續改變方向的運動的單位。
	圈	3	計算物體繞著軸心，做出的圓周運動的單位。
3	會	1	時機。
	會	1	可能。多用於疑問語氣。
	會	1	瞭解、領悟。
	會	1	能、能夠。
	會	1	大城市、行政中心。
	會	1	集合、聚合。
	會	1	為一定目的成立的團體組織。
	會	2	統計、計算。
	會	2	具有做後述事件的強烈傾向。
	會	2	多數人的集會、聚會。
	會	2	相見、見面。
	會	2	付款。
	會	3	普通名詞。民間一種小規模經濟互助組織。
	會	3	普通名詞。多數人為特定目標的聚集。
	會	3	時間詞。接尾詞。很短的時間。「會兒」、「一會兒」的簡省。
	會	3	面對面相見。
	會	3	表在通常狀況下，有可能實現。
	會	3	表條件符合，就一定實現。
	會	3	地方詞。為了共同目的，成立的團體組織。常用接尾詞。
	會	3	普通名詞。時機。
	會	3	結交朋友，用於「以…會友」。
4	本	1	事物的本原、根源。
	本	1	主要的、中心的。
	本	1	演出的底本。
	本	2	普通名詞。貨物的生產運輸過程中所花費的金錢。
	本	2	計算裝訂成的書冊的單位。
	本	2	稱自己或自己這方。
	本	2	普通名詞。接尾詞。同一書籍因編輯形式或裝訂方式的不同而產生的不同本子。
	本	2	起初的、原來的。
	本	2	書籍、字畫、碑帖等。
	本	2	現在的、目前的。
	本	2	普通名詞。比喻達成特定事件可以憑藉的條件。
	本	2	接頭詞。形容最主要的。
	本	2	表沒有經過改變的，或者改變之前的。
	本	2	表理所當然。
	本	2	計算戲劇作品的段落的單位。
	本	2	指正在經歷的後述時段。
	本	2	指最主要的，相對於其分出的其他對象。
	本	2	古代奏達皇帝的文書。
	本	2	根據、依憑。
	本	3	指時空上距離說話者較近的後述對象。
	本	3	引介出處。
	本	3	專有名詞。姓。
	本	3	指說話者所屬的團體。
	本	3	普通名詞。戲劇作品的段落。
	本	3	普通名詞。比喻事件發展的基礎。常用「…之本」。
	本	3	母金、資金。
	本	3	普通名詞。裝訂成書籍形式的物品。
	本	3	普通名詞。可以用於營利或其他事業的資金。
	本	3	普通名詞。草木的根莖部位。
	本	3	計算花木的單位。
	本	3	普通名詞。事件遵循的基礎。
	本	3	將特定對象作為言論或行動的基礎。
	本	3	普通名詞。事物的本源。
3	高	1	普通名詞。三角形、平行四邊形、梯形等從底部到頂點或從底部到與底部平行的邊之間的垂直距離。
	高	1	形容比喻輩份或地位階級大於比較對象。
	高	1	普通名詞。歌唱者中專門演唱高音域的音的人。
	高	1	形容數值大於比較對象。
	高	1	地方詞。環繞高雄市的縣。「高雄縣」的簡省。
	高	1	形容特定對象很巧妙，常與「招」連用。
	高	1	普通名詞。介於國民中學和大專院校之間等級的學校。「高中」的簡省。
	高	1	形容數值變大。
	高	1	普通名詞。物體的高度。
	高	1	形容程度或標準變高。
	高	1	形容程度或標準高於比較對象。
	高	1	地方詞。高中的建築物及建築物所在的位置。「高中」的簡省。
	高	1	形容音高變高。
	高	1	形容比喻前述對象輩份或地位階級變大。
	高	1	形容音高高於比較對象。
	高	1	形容有前述高度的。
	高	2	價格貴的。
	高	2	地方詞。位於臺灣南部，介於臺東縣、屏東縣、臺南縣之間的地區。「高雄」的簡省。
	高	2	超越一般水準的、等級在上的。
	高	2	聲音尖銳激昂的。
	高	2	高的地方。
	高	2	年紀老的。
	高	2	物體直立時上下的長度。
	高	3	專有名詞。姓。
	高	3	形容物體所處的位置離地面的距離大於比較對象。
	高	3	形容人的身高高於比較對象。
	高	3	地方詞。位於臺灣南部，為臺灣第二個直轄市。「高雄市」的簡省。
	高	3	形容前述對象身高變高。
	高	3	普通名詞。接尾詞。連接城市與城市之間，沒有紅綠燈管制，速限較高，專供機動車輛行駛的道路。「高速公路」的簡省。
	高	3	形容前述物體從頂部到地面的距離變大。
	高	3	形容物體從頂部到地面的距離大於比較對象的。
3	差	1	普通名詞。到特定地點執行任務的人。常用接尾詞。
	差	1	形容關係不親近的。
	差	1	安排人或運輸工具到特定地點執行任務。
	差	1	形容態度惡劣的。
	差	1	形容心理感到不舒服。
	差	2	因比較而產生區別。
	差	2	數學上指兩數相減所得的數。
	差	2	受派遣去做事的人。
	差	2	欠缺、短少。
	差	2	形容身體不舒服。
	差	2	普通名詞。各數值相減所得的總數。
	差	2	尚、略、還。
	差	2	被派遣去做的事。
	差	2	普通名詞。擔任的任務或使命。
	差	2	不好。
	差	2	缺失、錯誤。
	差	2	不整齊、不齊一。
3	文	1	專有名詞。姓。
	文	1	量詞。古代計算銅幣的單位。
	文	1	現象。
	文	1	有關文學方面的才能。
	文	1	形容文言的。
	文	1	普通名詞。古代的文獻。
	文	1	普通名詞。指文學、書法等以腦力為主的活動。
	文	1	普通名詞。文化。
	文	1	文章。
	文	1	形容不使用肢體暴力。
	文	1	刺染花紋圖案。
	文	1	文字。
	文	1	計算舊時銅錢的單位。
	文	1	普通名詞。文讀音。
	文	1	普通名詞。文言。
	文	1	普通名詞。以文字創造的具有藝術價值的創作。
	文	1	修飾。
	文	1	禮節、儀式。
	文	1	普通名詞。研究社會現象和文化藝術的科學。
	文	1	掩飾。
	文	1	普通名詞。獨立而首尾完整的成篇文字。
4	開	1	免除、取消。
	開	1	舒張、綻放。
	開	2	開闢後述道路或通道。
	開	2	計算溫度差的單位。「開爾文」的簡省。
	開	2	條列、列敘。
	開	2	移開封閉容器的部件與主體分離。
	開	2	形容方向多、距離遠。
	開	2	創辦、設立。
	開	2	形容水沸騰。
	開	2	創始。
	開	2	形容物體的部件不緊密結合。
	開	2	租用後述場地。
	開	2	移動封閉門窗的裝置物，使其空間的出入口不被封閉。
	開	2	規定招標時可以參與的條件或決定得標的方式。
	開	2	參加會議。
	開	2	擁有並使用後述廠牌的交通工具。
	開	2	高爾夫球比賽中，每一個比賽者的每一洞開始擊出第一球。
	開	2	比喻報紙新聞因遭刪除或趕拍不及等原因，產生一塊空白版面而導致部分無法刊出，常與「天窗」連用。
	開	2	開發後述尚未發展的地理區域。
	開	2	比喻人的經脈順暢。
	開	2	計算黃金中含純金量的單位，純金的含量是二十四開。
	開	2	撞球比賽中，每一局開始擊出第一球。
	開	2	拉動抽屜使其開口與所屬主體家具不密合。
	開	2	通指物體可以緊密結合的兩個部件往相反方向運動。
	開	2	比喻利用夜晚休息時間工作，通常為了趕時間。常與「夜車」連用。
	開	2	比喻決定並公佈抽獎結果。
	開	2	交通工具往特地方向行駛。
	開	2	交易談判過程中，買方或賣方提出交易價格。
	開	2	比喻拓展後述知識領域或經驗。
	開	2	進行會議。
	開	2	開創後述為特定對象所接受的固定事件。
	開	2	選舉時，計算並公佈票數。
	開	2	切開後述體積較大帶有厚殼的水果。
	開	2	從事件的起始點進行。
	開	2	比喻建立新的事件或展開事件的新階段。
	開	2	形容門窗或容器的開口或出入口不被封閉。
	開	2	前述對象的知識領域或經驗達到說話者預期的水準。
	開	2	宴請賓客或聚會時有後述桌數。
	開	2	比喻公佈中獎的獎券由前述商店賣出。
	開	2	球類比賽中，邀請來賓以具有象徵性的動作表示球賽開始。
	開	2	執行並取得特定檔案內容。
	開	2	股票或期貨市場在特定交易時段內得到後述成績。
	開	2	射箭時，將弓弦拉向主事者身體的方向以增加張力。
	開	2	公佈投標結果。
	開	3	沸騰。
	開	3	發掘、拓展。
	開	3	始做某種行為、動作。
	開	3	支付。
	開	3	引導、啟發。
	開	3	揭曉。
	開	3	啟、張。
	開	4	專有名詞。姓。
	開	4	消散。
	開	4	比喻聲音達到最佳狀態。
	開	4	利用開關裝置使輸送管道流通。
	開	4	提供後述菜餚。
	開	4	形容有花植物的花朵長出並舒展。
	開	4	在特定機構申請帳號。
	開	4	醫生幫病人進行侵入性治療。
	開	4	比喻在特定社交圈中很有影響力。
	開	4	比喻身體的柔軟度很好。
	開	4	比喻主持賭博的人設定輸贏的條件與贏錢的倍數。
	開	4	扣動扳機，發射子彈。
	開	4	割、剖。
	開	4	以言語或行動戲弄他人。常與「玩笑」連用。
	開	4	比喻使特定對象吃苦頭以達到警告的目的。
	開	4	比喻第一次經歷後述新的事件。常與「葷」連用。
	開	4	比喻向他人提出請求。
	開	4	比喻提出不可能實現的承諾。
	開	4	比喻男子與處女進行性行為。
	開	4	分離。
	開	4	利用開關裝置調節前述對象。
	開	4	舉行。
	開	4	比喻使用過去被淘汰的觀點或方法。常與「倒車」連用。
	開	4	創立後述機構。
	開	4	駕駛後述交通工具。
	開	4	以操作後述有動力的機械為職業。
	開	4	印刷時製作母版。
	開	4	事件或狀態從頭或特定時點起。
	開	4	發射。
	開	4	使用後述類型的詞彙或語氣，通常是負面。常與「腔」連用。
	開	4	表事件的規模或程度高。
	開	4	比喻提供進入特定領域的機會。常與「門」、「窗」連用。
	開	4	移除限制，使其可被使用。
	開	4	發動、啟行、駕駛。
	開	4	有權力的機構發出具有法律效力的文件。
	開	4	開始講話或唱歌。
	開	4	比喻提供或開始提供後述課程給學生修習。
	開	4	形容笑容很完整。常與「笑」連用。
	開	4	足球比賽中，死球之後由得球的一方重新展開比賽。
	開	4	量詞。計算紙張大小尺寸的單位。切割一大張紙為若干分之一稱為「開」。
	開	4	在自己家中烹調正餐。常與「伙」連用。
	開	4	經營後述商店或機構。
	開	4	破壞特定對象的表面，以製造出入口。
	開	4	利用開關裝置使機器運作。
	開	4	比喻既定行程的事件因特定原因而無法在預定的時間進行。常與「天窗」連用。
	開	4	有權威的對象擬出需他人遵守具有指示效力的文件。
	開	4	規劃並進行有主題的活動。
	開	4	為了取得內容物而移開密封容器或包裝物的部件。
	開	4	計算紙張大小尺寸的單位。全開尺寸等於109公分乘以78公分。
	開	4	租用旅館房間，以進行性行為。常與「房間」連用。
	開	4	付出金錢。
4	灌	1	增加儲值卡內的金額或點數。
	灌	1	比喻安裝後述軟體配件。
	灌	1	比喻假造特定數據，使其增加。
	灌	1	普通名詞。姓。
	灌	1	比喻接受後述教育，常與「墨水」連用。
	灌	1	比喻在看板上發表大量文章或文字。
	灌	1	比喻將思想觀念持續地放入接受者的腦中。
	灌	1	注入大量物質至特定容器或空間中，通常是流體或細小顆粒。
	灌	1	大量飲用後述液體。
	灌	1	大量前述流體進入後述範圍。
	灌	1	比喻利用後述對象影響他人或判斷，常與「迷湯」連用。
	灌	1	比喻將後述能量或技能傳給其他特定對象。
	灌	1	將內餡塞進後述可食用的腸衣內。
	灌	1	強迫後述對象飲用特定液態物。
	灌	1	將水倒入昆蟲或蚯蚓在土壤內的洞穴，使其爬出洞穴。鄉間兒童遊戲之一。
	灌	1	通過肛門注入特定液體以清洗直腸，並大量排泄。
	灌	1	比喻歌手演唱特定歌曲以製作專輯。
	灌	1	注入、倒進。
	灌	1	提供農田水量。
	灌	2	叢聚的。
	灌	2	錄製。
	灌	2	澆水。
	灌	3	食用特定食物以造成排泄。
	灌	3	球員以雙手或單手直接將球扣入籃框內。
4	破	1	花費、消耗。
	破	1	剖開、劈開。
	破	1	突破、破除。
	破	1	擊敗、攻下。
	破	1	形容受到損壞而殘破的東西。
	破	2	比喻改變後述狀態。
	破	2	比喻衝出或進入對立的一方所設下的阻擋。
	破	2	比喻將他人不想被人知道的事說出。
	破	2	前述物體因受到外力影響使特定部位脫離，而影響外觀的完整性。
	破	2	比喻事件的成果超過後述限定數目或數量。
	破	2	查出犯罪案件的犯罪者並將其逮捕到案。
	破	2	使完整的東西受到損壞而不完整。
	破	2	形容比喻女子與多個對象進行性行為的。
	破	2	比喻新的狀態產生。
	破	2	形容比喻機器傳出來的聲音品質不好。
	破	2	比喻故意違反特定限制或拘束。
	破	2	比喻前述物體受到外力影響而產生快速位移，穿越後述空間。
	破	2	比喻在球類運動中，在對方發球的局數中，將其擊敗。
	破	2	形容比喻品質或功能低於說話者預期的標準。
	破	2	主動對敵人進行武力行動，並擊敗敵人。
	破	3	毀壞、使碎裂。
	破	3	穿、透、揭穿。
	破	4	比喻超越後述標準。
	破	4	比喻不受後述對象的約束。
	破	4	比喻透露出真相以消除後述事件的影響力。
	破	4	形容完整的物體因受到外力影響而裂成小塊的。
	破	4	特定物品產生缺口。
	破	4	比喻損失大量金錢。
	破	4	比喻違背原本的約定。
	破	4	比喻在競技遊戲中的特定階段得到勝利。
	破	4	形容極差的。
	破	4	損壞後述物體造成可以出入的缺口。
	破	4	比喻解決對特定事件特別在意的心理狀態，通常為負面事件。
	破	4	差勁、低劣。
	破	4	除去對特定內容的保密方式。
	破	4	比喻找出解決方法以脫離後述負面事件。
4	家	1	專有名詞。姓。
	家	1	自稱或稱別人。
	家	1	經營某種行業或具有某種身分的人。
	家	1	普通名詞。從事前述行業的特定族群。
	家	1	普通名詞。比喻存放特定物品的專用空間。
	家	1	量詞。計算家庭、店鋪、大型企業等的單位。
	家	1	對人謙稱自己的親長。
	家	1	普通名詞。在特定領域中擁有前述專業或聲望的人。
	家	1	地方詞。一家人居住的建築物及建築物所在的位置。
	家	1	家中飼養的。
	家	1	形容被人飼養的。
	家	1	普通名詞。公司行號或商店。
	家	1	計算公司行號或商店的單位。
	家	1	普通名詞。比喻動物棲息的地方。
	家	1	學術流派。
	家	1	普通名詞。企業品牌的專用名稱。
	家	1	普通名詞。團體中因理念相同或風格相近而形成的小團體。
	家	1	普通名詞。接尾詞。屬於前述年齡層或性別的人。
	家	1	眷屬共同生活的場所。
	家	1	普通名詞。主要以婚姻、血緣關係為基礎所組成，通常包括父母、子女等親屬的社會單位。常用接尾詞。
	家	1	尊稱學有專長或有專門技術的人。
	家	1	普通名詞。一家人可以居住的建築單位。
	家	1	普通名詞。特定事件中地位相當的參與者。
	家	1	普通名詞。接尾詞。民族。
	家	1	代指說話者的長輩或同輩親屬。
	家	1	普通名詞。比喻特定生物的原生地。
4	絕	1	專有名詞。姓。
	絕	1	必定、鐵定。
	絕	1	形容結束，不再繼續。
	絕	1	絕句的簡稱。
	絕	1	普通名詞。一種詩歌體裁，一首四句。「絕句」的簡省。
	絕	1	冷酷，做事不留餘地。
	絕	1	形容想像不到，令人讚嘆。
	絕	1	形容沒有轉圜的餘地。
	絕	1	表確定沒有疑問。
	絕	1	卓越、獨一無二。
	絕	1	斷、隔開。
	絕	1	回拒、不接受。
	絕	1	極、甚。
	絕	1	表形容坡度很大近於垂直，常用於形容山勢。
	絕	1	絲毫沒有、毫無希望。
	絕	1	沒有後代。
	絕	1	表達到最高程度。
	絕	1	竭盡、完畢。
	絕	1	普通名詞。獨特高超的技藝。
	絕	1	使後述對象不再發生。
	絕	1	停止。
	絕	1	前述狀態消失或動作結束，不再持續。
4	愛	1	普通名詞。對特定對象的具體關懷或幫助。
	愛	1	普通名詞。強烈正面的感情。
	愛	1	因愛惜而無法放棄。
	愛	1	普通名詞。上帝給世人的愛。
	愛	1	形容個人所擁有，非常喜歡並珍惜的。
	愛	1	受到特定對象吸引而產生通常帶有性慾需求的強烈心理狀態。
	愛	1	重視並愛惜特定對象。
	愛	1	對後述對象有很深的感情。
	愛	1	對別人女兒的敬稱。
	愛	1	對後述對象有很強烈的認同。
	愛	1	喜好、親慕。
	愛	1	普通名詞。八德之一，重視並愛惜所有人事物的行為特質。
	愛	1	形容有很深感情的。
	愛	1	普通名詞。喜愛的對象。
	愛	1	親慕的情緒或親密的感情。
	愛	1	戀愛的對象。
	愛	1	與特定對象進行性行為。
	愛	2	專有名詞。姓。
	愛	2	恩惠、仁德。
	愛	2	兩情相悅的。
	愛	2	對後述事物有深厚的興趣。
	愛	2	所喜歡的人或物。
	愛	2	被寵愛的。
4	可	1	值得、堪。
	可	1	用於句中，表示加強語氣。
	可	1	表前述對象具有進行後述事件的條件。
	可	1	美好的。
	可	1	能夠。
	可	1	普通名詞。含有可樂果香液的碳酸飲料。「可樂」的簡省。
	可	1	肯定、贊成、贊同。
	可	2	專有名詞。姓。
	可	2	表後述事件為聽話者可以選擇自己進行的事件之一。
	可	2	表連接句子的轉折語氣，用來引出命題和前文相對的句子。
	可	2	普通名詞。五等第成績中的第四等，在佳之下，劣之上。
	可	2	表示疑問。
	可	2	和後述對象的心意相符。
	可	2	表對一個數量作評價。
	可	2	卻。
	可	2	但是、可是。
	可	2	表強調後述陳述。
3	班	1	工作或學習人員的分組組別。
	班	1	計算按照固定時間行駛的交通工具的路線的單位。
	班	1	回、還。
	班	1	按時間分成的工作段落。
	班	1	行業中的小團體。
	班	1	行列、行次。
	班	2	專有名詞。姓。
	班	2	地方詞。正規學校系統之外，教授特定知識或技能的場所所在的地方及其建築物。
	班	2	撤回。
	班	2	計算軍隊中班的單位。
	班	2	計算具有相同性質的人群的單位。
	班	2	計算經排定的固定工作時段的單位。
	班	2	地方詞。學校學生分組的基層單位所在的位置。
	班	2	普通名詞。按同樣授課內容編成的組別。常用接尾詞。
	班	2	計算班級的單位。
	班	2	普通名詞。軍隊編制之一，隸屬在排之下，伍之上。
	班	2	普通名詞。經排定的固定工作時段。
	班	2	普通名詞。正規學校系統之外，教授特定知識或技能的場所。
	班	2	普通名詞。學校學生分組的基層單位，通常使用一間固定的教室。常用接尾詞。
	班	2	計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
3	作	1	普通名詞。文學藝術等創作的成品。
	作	1	代動詞。做，取代整個事件。
	作	1	前述對象的工作或身份是後述對象。
	作	1	以特定原料或材料做成成品。
	作	1	前述對象連接的是後述對象，表兩者指涉相同。
	作	1	睡眠時腦部活動產生記憶與知覺。常與「夢」連用。
	作	2	為、當。
	作	2	使動物失去生命。
	作	2	普通名詞。接尾詞。具有製作前述物品技術，並以其為職業的人。
	作	2	對還沒有實現的事物有期望。常與「夢」連用。
	作	2	比喻因做特定事件而造成特定結果。
	作	2	創作。
	作	2	詩文書畫與藝術品稱為「作」。
	作	3	判斷並做出陳述。
	作	3	把兩個描述對象認定為相同或具有相同功能。
	作	3	工人、工匠。
	作	3	使用負面手段以達特定目的。
	作	3	製作某些工藝作品的場所。
	作	3	進行性行為。常與「愛」連用。
	作	3	依照特定想法或概念創作出特定對象。
	作	3	對還沒有實現的事物有不切實際的期望。常與「夢」連用。
	作	3	假裝。
	作	3	進行特定正式活動。
	作	3	將材料依照設計規格，建造後述供人類活動的房屋或土木工程。
	作	3	招惹、自找。
	作	3	進行、舉行。
	作	3	裝出比實際狀況更強或更好的後述狀態。
	作	3	擺出後述表情或姿勢。
	作	3	以眼神或其他肢體動作傳遞特定訊息。
	作	3	興起、振起。
	作	3	拿定主意去行動。
	作	3	事業。
	作	3	進行某事。
	作	3	成為。
	作	3	標示後述記號。
	作	3	造就、培育。
4	和	1	將事物混合在一起。
	和	1	引介關聯的對象。
	和	1	與、跟。
	和	1	形容比賽結果不分勝負。
	和	1	引介共同做事的對象。
	和	1	日本的別名。
	和	1	攪拌、混合。
	和	1	溫順的、安詳的。
	和	1	對等連接詞。連接並列的詞組，表做連接的事件同時成立。
	和	1	連同。
	和	1	對、向。
	和	1	牌戲中牌張已湊齊成副而獲勝稱為「和」。
	和	1	各數相加的總數。
	和	1	形容牌戲中特別是麻將，牌張已湊齊成一副而獲勝。
	和	1	普通名詞。各數值相加所得的總數。
	和	1	聲音相應。
	和	1	和平、停戰。
	和	1	敦睦、調諧。
	和	1	比喻人跟人親密而無分際地相處在一起。
	和	1	普通名詞。八德之一，與所有人事物和諧相處不產生衝突的心理特質。
	和	2	呼應主旋律或主調演唱或演奏。
	和	2	引介事件的目標或接受者。
	和	2	引介比較的對象。
	和	2	普通名詞。全部事項加起來的結果。
	和	2	跟隨主旋律或主調演唱或演奏。
4	線	1	普通名詞。特定行進路徑。常用接尾詞。
	線	1	普通名詞。比喻特定通訊線路。
	線	1	普通名詞。比喻特定對象在特定事件中所佔的地位。
	線	1	普通名詞。接尾詞。比喻特定抽象事件的臨界點。
	線	1	交通路徑。
	線	1	普通名詞。接尾詞。人掌心上的紋路，可用來預測未來的吉凶禍福。
	線	1	普通名詞。接尾詞。由同一緯度或經度的點連結起來的假想線。
	線	1	普通名詞。為特定事件未來發展所預先佈局的人力或計畫。
	線	1	普通名詞。特定平面上由一點任意移動所構成的圖形，有位置與長度，無厚度與高度。常用接尾詞。
	線	1	計算特定通訊線路的單位。
	線	1	普通名詞。分析股市走勢的曲線圖。常用接尾詞。
	線	1	普通名詞。接尾詞。比喻由前述特質所限定的抽象範圍。
	線	1	普通名詞。用特定材質製成，可隨意彎曲的細長物。常用接尾詞。
	線	1	普通名詞。比喻和特定對象之間的感情連結。
	線	1	計算馬路上供車輛行駛的車道的單位。
	線	1	普通名詞。可以獲得真相或進一步訊息的媒介。
	線	2	量詞。計算線路數量的單位。
	線	2	祕密尋求關於人、事、物的門路。
	線	3	比喻像線一般細長的東西。
	線	3	比喻將要接近的某種界限。
	線	3	邊緣、邊界。
	線	3	用棉、麻、絲、金屬等製成的細縷或細長物，可隨意彎折。
	線	3	幾何學上指一點任意移動而成的圖形。是「面」的界，有位置與長度，無厚度與高度。
	線	4	專有名詞。姓。
	線	4	普通名詞。特定對象的邊界。常用接尾詞。
	線	4	普通名詞。接尾詞。屬於前述範圍的新聞事件。
	線	4	普通名詞。顯示在特定平面上的線條或細長的紋路痕跡。常用接尾詞。
	線	4	普通名詞。馬路上供車輛行駛的多個車道中的其中一個。
	線	4	暫時量詞。計算細長光影的單位。
3	卡	1	計算能源或燃料能產生熱能的單位。
	卡	1	普通名詞。用來搬運物品、可載重的車子。「卡車」的簡省。
	卡	1	形容比喻特定事件無法順利進行。
	卡	1	普通名詞。快速播放繪製的圖片而成的影片。「卡通」的簡省。
	卡	1	比喻和他人競爭，以取得他人的職位和優勢。常與「位」連用。
	卡	1	將特定物體放入另一凹凸形狀可互相配合的物體中。
	卡	1	普通名詞。小且薄的片狀物，通常具有代表身分的功能。常用接尾詞。
	卡	1	特定物體困在特定通道中無法移動。
	卡	1	普通名詞。戲劇中演員扮演的人物。
	卡	1	硬紙片。為英語card的音譯。
	卡	1	比喻特定事件無法順利進行。
	卡	1	普通名詞。有管制的關口。
	卡	1	表與其他同類對象做對照比較時，程度上高一點。
	卡	1	前述物體阻礙後述對象，使其無法自由行動。
	卡	1	普通名詞。可寫上字句表達情感的片狀物。常用接尾詞。「卡片」的簡省。
	卡	1	普通名詞。音響設備中放置卡帶的座槽。
	卡	1	形容肢體動作不流暢。
	卡	1	擬聲詞。模擬物體摩擦的聲音。
	卡	1	比喻與他人競爭以佔據特定空缺。常與「位」連用。
	卡	1	被夾住或堵塞而不能活動。
	卡	1	提醒語。用於表示停止進行拍攝活動。
	卡	1	計算食物熱量的單位。「卡路里」的簡省。
	卡	2	受到特定靈性存在物的影響。常與「陰」連用。
	卡	2	政府派兵駐守的關口或收稅的地方。
	卡	2	卡路里的簡稱。
4	片	1	準量詞。計算視覺上大面積的建築物集合體的單位。
	片	1	普通名詞。大面積的自然景觀的單位。
	片	1	計算大面積的自然景觀的單位。
	片	1	計算片狀的食材的單位。
	片	1	短暫的。
	片	1	將厚物以刀橫著或斜著切成薄片狀。
	片	1	拿刀以橫切的方式將後述食物切成片，通常是肉。
	片	1	準量詞。計算均勻分佈的光線或顏色的單位。
